mean,mean_se,mean_ci_lower,mean_ci_upper,year,pdq,geo
9.6912760598876,2.095384374698593,5.584398151710377,13.798153968064824,2042-12-31,600,Western Europe
10.023434785863119,2.1412195030695282,5.826721676852092,14.220147894874145,2043-12-31,600,Western Europe
10.388723353622545,2.195238166004339,6.086135610766281,14.69131109647881,2044-12-31,600,Western Europe
10.701868046867983,2.2309960349538662,6.3291961687067415,15.074539925029224,2045-12-31,600,Western Europe
11.044341638949565,2.2734200106277602,6.588520296386488,15.500162981512641,2046-12-31,600,Western Europe
11.330662729122228,2.2996611295397362,6.823409738577645,15.83791571966681,2047-12-31,600,Western Europe
11.643170045010017,2.331276045624876,7.0739529575643045,16.212387132455728,2048-12-31,600,Western Europe
11.896625568848835,2.3490938619650525,7.292486203093227,16.500764934604444,2049-12-31,600,Western Europe
12.173609351722199,2.371100460651633,7.526337845118666,16.82088085832573,2050-12-31,600,Western Europe
12.389454457874114,2.3818688672678006,7.7210772621320105,17.05783165361622,2051-12-31,600,Western Europe
12.626370522008976,2.395701624571183,7.930881620145359,17.321859423872592,2052-12-31,600,Western Europe
12.800605034983489,2.4010032236439054,8.094725189876865,17.506484880090113,2053-12-31,600,Western Europe
12.993502804813836,2.4083243878768066,8.273273741485824,17.71373186814185,2054-12-31,600,Western Europe
13.122641334297644,2.409978016036662,8.399171219332494,17.846111449262793,2055-12-31,600,Western Europe
13.268135433743387,2.4127219187550435,8.539287368273127,17.99698349921365,2056-12-31,600,Western Europe
13.349352914063964,2.4127810864004924,8.620388882139574,18.078316945988355,2057-12-31,600,Western Europe
13.44489049441703,2.4131264799574716,8.71524950356047,18.17453148527359,2058-12-31,600,Western Europe
13.476347025864527,2.4137727686255883,8.74543933249484,18.207254719234214,2059-12-31,600,Western Europe
13.520528221394617,2.413998916469072,8.789177286396521,18.25187915639271,2060-12-31,600,Western Europe
13.501634746950739,2.4173384560113256,8.763738434724878,18.2395310591766,2061-12-31,600,Western Europe
13.494391157802355,2.419600884267486,8.752060567676814,18.236721747927895,2062-12-31,600,Western Europe
13.425887844494111,2.427426985871277,8.66821837708579,18.183557311902433,2063-12-31,600,Western Europe
13.368465258249508,2.433523437621673,8.598846964976925,18.13808355152209,2064-12-31,600,Western Europe
13.252326451964493,2.447112806219479,8.45607348566757,18.048579418261415,2065-12-31,600,Western Europe
13.147136742966163,2.45829783919442,8.328961514872463,17.96531197105986,2066-12-31,600,Western Europe
12.986396875469502,2.4782808493750013,8.129055667119164,17.84373808381984,2067-12-31,600,Western Europe
12.836840979656227,2.495158056156723,7.94642105385408,17.727260905458373,2068-12-31,600,Western Europe
12.635432344029233,2.52147599694672,7.6934302021314345,17.577434485927032,2069-12-31,600,Western Europe
12.445761589335689,2.543975215858151,7.459661788691203,17.431861389980174,2070-12-31,600,Western Europe
12.208401662393115,2.575922417263349,7.159686497587594,17.257116827198637,2071-12-31,600,Western Europe
11.983625875740856,2.6033586135860793,6.881136754270013,17.0861149972117,2072-12-31,600,Western Europe
11.71573855988142,2.639698843579926,6.542023896432735,16.889453223330104,2073-12-31,600,Western Europe
11.461549475482682,2.670900232053358,6.226681214358428,16.696417736606936,2074-12-31,600,Western Europe
11.16918206813612,2.7100366492340804,5.857607838853715,16.480756297418523,2075-12-31,600,Western Europe
10.891855493792962,2.7435181134686903,5.5146588004610555,16.269052187124867,2076-12-31,600,Western Europe
10.581562798957055,2.7836862763871104,5.125637952979908,16.037487644934203,2077-12-31,600,Western Europe
10.287822579770129,2.817836018179346,4.764965469798859,15.810679689741399,2078-12-31,600,Western Europe
9.966513751470067,2.8572874458503983,4.366333264124847,15.566694238815288,2079-12-31,600,Western Europe
9.663364320398056,2.8905366893241258,3.9980165133311267,15.328712127464986,2080-12-31,600,Western Europe
9.338127467906558,2.9276890321483195,3.5999624069629235,15.076292528850193,2081-12-31,600,Western Europe
9.032674563227786,2.958645884468388,3.233835186662092,14.831513939793481,2082-12-31,600,Western Europe
8.710599560752796,2.9921899976712845,2.8460149304160893,14.575184191089502,2083-12-31,600,Western Europe
8.40987738724788,3.0197324426499272,2.491310556706858,14.328444217788903,2084-12-31,600,Western Europe
8.097890956873378,3.048698969617014,2.122550776719658,14.073231137027099,2085-12-31,600,Western Europe
7.808704764833946,3.072031742184748,1.7876331907880036,13.829776338879888,2086-12-31,600,Western Europe
7.513421843324547,3.0958257305509718,1.4457149090322412,13.581128777616854,2087-12-31,600,Western Europe
7.242205917023677,3.114509072619199,1.137880305166803,13.34653152888055,2088-12-31,600,Western Europe
6.969794665279688,3.1329209068985833,0.8293825213459005,13.110206809213475,2089-12-31,600,Western Europe
6.7224819803171325,3.146877592530962,0.5547152352003355,12.89024872543393,2090-12-31,600,Western Europe
6.4785389487868645,3.160075135270902,0.2849054952153569,12.672172402358372,2091-12-31,600,Western Europe
6.2604402809917445,3.169578830568036,0.048179926917811144,12.472700635065678,2092-12-31,600,Western Europe
6.049875325456268,3.178082171664988,-0.17905127091594952,12.278801921828485,2093-12-31,600,Western Europe
5.865569326772704,3.183727568437116,-0.3744220439513235,12.105560697496731,2094-12-31,600,Western Europe
5.692503426569105,3.188365804455223,-0.556578719702209,11.941585572840419,2095-12-31,600,Western Europe
5.545741939656661,3.1910199319849357,-0.7085422009832651,11.800026080296588,2096-12-31,600,Western Europe
5.413422664424079,3.1928691281801944,-0.8444858341589034,11.67133116300706,2097-12-31,600,Western Europe
5.307055886796693,3.1936036466055677,-0.9522922414460018,11.566404015039389,2098-12-31,600,Western Europe
5.2177944783360175,3.1939061505444464,-1.0421465467320612,11.477735503404096,2099-12-31,600,Western Europe
5.153718981077256,3.1939118726101556,-1.1062332590335302,11.413671221188043,2100-12-31,600,Western Europe
3.7737710841658823,0.2899199363075276,3.205538450602982,4.342003717728783,2022-12-31,601,Western Europe
3.765793430128533,0.4062737988958971,2.969511416430306,4.56207544382676,2023-12-31,601,Western Europe
3.7699054178338933,0.536652560818258,2.7180857264189164,4.82172510924887,2024-12-31,601,Western Europe
3.7856966747257053,0.6797443726087983,2.4534221857186855,5.117971163732725,2025-12-31,601,Western Europe
3.8158596003914766,0.8329304591530509,2.1833458988250865,5.448373301957867,2026-12-31,601,Western Europe
3.8570409109622332,0.9927972635934573,1.9111940303691384,5.802887791555328,2027-12-31,601,Western Europe
3.9118198631674987,1.158337337694034,1.6415203993391816,6.1821193269958155,2028-12-31,601,Western Europe
3.977413369274558,1.3261127409706759,1.3782801575323393,6.5765465810167765,2029-12-31,601,Western Europe
4.054060816858909,1.49521462825827,1.123493996315255,6.984627637402563,2030-12-31,601,Western Europe
4.141060130263959,1.6633918968722428,0.8808719202185995,7.401248340309319,2031-12-31,601,Western Europe
4.236409628511627,1.8292641583171592,0.6511177600000195,7.821701497023234,2032-12-31,601,Western Europe
4.340677532092894,1.9917747617629167,0.4368707337217308,8.244484330464056,2033-12-31,601,Western Europe
4.4512724076427075,2.1493874697458897,0.23855037811908897,8.663994437166327,2034-12-31,601,Western Europe
4.568439330746957,2.301636718431061,0.05731425712711946,9.079564404366794,2035-12-31,601,Western Europe
4.690467469162247,2.447353479165084,-0.10625720744011602,9.48719214576461,2036-12-31,601,Western Europe
4.816468484573103,2.586155465003932,-0.25230308525603995,9.885240054402246,2037-12-31,601,Western Europe
4.9458872249605275,2.717463697971922,-0.38024375235947083,10.272018202280526,2038-12-31,601,Western Europe
5.07706473297352,2.840858560677568,-0.4909157311268082,10.645045197073848,2039-12-31,601,Western Europe
5.209923216913443,2.956223908165102,-0.5841691733264014,11.004015607153287,2040-12-31,601,Western Europe
5.342904627221617,3.0632421806900596,-0.6609397228548364,11.34674897729807,2041-12-31,601,Western Europe
5.475654567940508,3.1620135845120605,-0.7217781763295283,11.673087312210544,2042-12-31,601,Western Europe
5.607264281568153,3.252467067383791,-0.7674540314066869,11.981982594542991,2043-12-31,601,Western Europe
5.736892860967835,3.3347652429426984,-0.7991269120958178,12.272912634031488,2044-12-31,601,Western Europe
5.864208481395999,3.4090975396905097,-0.8174999161815073,12.545916878973506,2045-12-31,601,Western Europe
5.988196259269763,3.4756724786775566,-0.8239966209953069,12.800389139534833,2046-12-31,601,Western Europe
6.108687963505327,3.534851515269172,-0.8194936971190874,13.036869624129741,2047-12-31,601,Western Europe
6.2249101838002625,3.5869323209742325,-0.8053479802918986,13.255168347892424,2048-12-31,601,Western Europe
6.336544321860777,3.6323505091392625,-0.7827318552779055,13.45582049899946,2049-12-31,601,Western Europe
6.443222624809753,3.671511692299128,-0.7528080609142433,13.63925331053375,2050-12-31,601,Western Europe
6.544468223326916,3.704874596832219,-0.716952553701586,13.805889000355418,2051-12-31,601,Western Europe
6.640193068575375,3.732923528153521,-0.6762026036477167,13.956588740798466,2052-12-31,601,Western Europe
6.729956851246895,3.756129947828678,-0.6319225677496263,14.091836270243416,2053-12-31,601,Western Europe
