,mean,mean_se,mean_ci_lower,mean_ci_upper,year,pdq,geo
0,40.6186498062142,4.553137204533047,31.69466486866005,49.54263474376835,2022-12-31,010,World
1,40.6186498062142,4.98771190867722,30.842914099945318,50.39438551248308,2023-12-31,010,World
2,40.6186498062142,5.387344593082766,30.059648431465387,51.17765118096301,2024-12-31,010,World
3,40.6186498062142,5.7593136262297495,29.330602523133113,51.90669708929529,2025-12-31,010,World
4,40.6186498062142,6.108674580130555,28.64586763588298,52.59143197654542,2026-12-31,010,World
5,40.6186498062142,6.439108385994971,27.99822927711422,53.23907033531418,2027-12-31,010,World
6,40.6186498062142,6.753393849558036,27.382241087666138,53.85505852476226,2028-12-31,010,World
7,40.6186498062142,7.053689826460039,26.79367178823594,54.44362782419246,2029-12-31,010,World
8,40.6186498062142,7.341713141260929,26.229156464518354,55.00814314791005,2030-12-31,010,World
9,40.6186498062142,7.61885578871401,25.685966856930236,55.551332755498166,2031-12-31,010,World
10,40.6186498062142,7.88626497208143,25.161854488394823,56.07544512403358,2032-12-31,010,World
11,40.6186498062142,8.144899440173345,24.654940245773993,56.58235936665441,2033-12-31,010,World
12,40.6186498062142,8.395570175467157,24.163634632619953,57.07366497980845,2034-12-31,010,World
13,40.6186498062142,8.638970439343522,23.68657888159473,57.550720730833675,2035-12-31,010,World
14,40.6186498062142,8.875698391253994,23.222600621716275,58.01469899071213,2036-12-31,010,World
15,40.6186498062142,9.106274409063584,22.770679931110813,58.46661968131759,2037-12-31,010,World
16,40.6186498062142,9.331154553099196,22.32992294796283,58.90737666446557,2038-12-31,010,World
17,40.6186498062142,9.550741174091225,21.89954107933161,59.33775853309679,2039-12-31,010,World
18,40.6186498062142,9.765391372348523,21.478834421472925,59.75846519095548,2040-12-31,010,World
19,40.6186498062142,9.97542381735215,21.067178393680926,60.170121218747475,2041-12-31,010,World
20,40.6186498062142,10.181124300216263,20.664012855664765,60.573286756763636,2042-12-31,010,World
21,40.6186498062142,10.382750295423254,20.268833166712017,60.96846644571639,2043-12-31,010,World
22,40.6186498062142,10.580534739689163,19.881182779248565,61.35611683317984,2044-12-31,010,World
23,40.6186498062142,10.774689186163412,19.500647056720727,61.73665255570768,2045-12-31,010,World
24,40.6186498062142,10.965406455717195,19.126848077165494,62.11045153526291,2046-12-31,010,World
25,40.6186498062142,11.152862879984758,18.759440236930413,62.477859375497985,2047-12-31,010,World
26,40.6186498062142,11.337220210457211,18.398106508918456,62.83919310350994,2048-12-31,010,World
27,40.6186498062142,11.518627252457517,18.04255524005591,63.19474437237249,2049-12-31,010,World
28,40.6186498062142,11.697221270956387,17.692517395943845,63.544782216484556,2050-12-31,010,World
29,40.6186498062142,11.873129206000081,17.347744178663394,63.88955543376501,2051-12-31,010,World
30,40.6186498062142,12.04646872834648,17.008004957767074,64.22929465466133,2052-12-31,010,World
31,40.6186498062142,12.217349160259243,16.673085465555413,64.56421414687298,2053-12-31,010,World
32,40.6186498062142,12.38587228193254,16.34278621651349,64.89451339591491,2054-12-31,010,World
33,40.6186498062142,12.552133040443858,16.016921117788993,65.2203784946394,2055-12-31,010,World
34,40.6186498062142,12.716220175258838,15.695316243225264,65.54198336920314,2056-12-31,010,World
35,40.6186498062142,12.878216771988173,15.37780874801771,65.85949086441069,2057-12-31,010,World
36,40.6186498062142,13.038200754205889,15.064245904767688,66.17305370766071,2058-12-31,010,World
37,40.6186498062142,13.196245321591766,14.754484244739157,66.48281536768924,2059-12-31,010,World
38,40.6186498062142,13.352419341388666,14.448388790616388,66.78891082181201,2060-12-31,010,World
39,40.6186498062142,13.506787699114387,14.14583236912138,67.09146724330702,2061-12-31,010,World
40,40.6186498062142,13.659411613594681,13.84669499356048,67.39060461886793,2062-12-31,010,World
41,40.6186498062142,13.810348920655944,13.550863307796941,67.68643630463146,2063-12-31,010,World
42,40.6186498062142,13.95965432920602,13.258230084341754,67.97906952808665,2064-12-31,010,World
43,40.6186498062142,14.107379652918466,12.968693770260838,68.26860584216756,2065-12-31,010,World
44,40.6186498062142,14.253574020302258,12.68215807544599,68.5551415369824,2066-12-31,010,World
45,40.6186498062142,14.3982840655716,12.398531598516918,68.83876801391148,2067-12-31,010,World
46,40.6186498062142,14.54155410241803,12.117727486234191,69.11957212619421,2068-12-31,010,World
47,40.6186498062142,14.683426282520308,11.839663122825545,69.39763648960286,2069-12-31,010,World
48,40.6186498062142,14.82394074039915,11.564259846075842,69.67303976635256,2070-12-31,010,World
49,40.6186498062142,14.963135726027593,11.291442687415525,69.94585692501288,2071-12-31,010,World
50,40.6186498062142,15.101047726438747,11.021140133573791,70.2161594788546,2072-12-31,010,World
51,40.6186498062142,15.237711577426527,10.753283907649191,70.48401570477921,2073-12-31,010,World
52,40.6186498062142,15.37316056630828,10.487808767698588,70.74949084472982,2074-12-31,010,World
53,40.6186498062142,15.50742652660826,10.224652321160946,71.01264729126746,2075-12-31,010,World
54,40.6186498062142,15.640539925424923,9.963754853620568,71.27354475880783,2076-12-31,010,World
55,40.6186498062142,15.77252994416142,9.70505917057827,71.53224044185013,2077-12-31,010,World
56,40.6186498062142,15.903424553225202,9.448510451042804,71.7887891613856,2078-12-31,010,World
57,40.6186498062142,16.03325058123847,9.194056111880911,72.04324350054749,2079-12-31,010,World
58,40.6186498062142,16.16203377924453,8.941645681975142,72.29565393045326,2080-12-31,010,World
59,40.6186498062142,16.289798880345295,8.691230685336524,72.54606892709188,2081-12-31,010,World
60,40.6186498062142,16.4165696551611,8.442764532405306,72.7945350800231,2082-12-31,010,World
61,40.6186498062142,16.542368963465112,8.196202418849396,73.041097193579,2083-12-31,010,World
62,40.6186498062142,16.66721880230986,7.951501231238055,73.28579838119035,2084-12-31,010,World
63,40.6186498062142,16.791140350932956,7.7086194590283625,73.52868015340005,2085-12-31,010,World
64,40.6186498062142,16.914154012701506,7.467517112355615,73.76978250007278,2086-12-31,010,World
65,40.6186498062142,17.03627945433051,7.228155645166716,74.00914396726168,2087-12-31,010,World
66,40.6186498062142,17.157535642588694,6.990497883278067,74.24680172915033,2088-12-31,010,World
67,40.6186498062142,17.27794087868572,6.754507956977854,74.48279165545054,2089-12-31,010,World
68,40.6186498062142,17.39751283051737,6.52015123782666,74.71714837460175,2090-12-31,010,World
69,40.6186498062142,17.51626856292955,6.287394279341115,74.94990533308729,2091-12-31,010,World
70,40.6186498062142,17.63422456614783,6.056204761272994,75.18109485115541,2092-12-31,010,World
71,40.6186498062142,17.751396782506696,5.8265514372208855,75.41074817520752,2093-12-31,010,World
72,40.6186498062142,17.867800631601156,5.598404085333904,75.63889552709449,2094-12-31,010,World
73,40.6186498062142,17.98345103397299,5.371733461887544,75.86556615054086,2095-12-31,010,World
74,40.6186498062142,18.098362433434737,5.146511257529426,76.09078835489898,2096-12-31,010,World
75,40.6186498062142,18.212548818125903,4.922710056009905,76.3145895564185,2097-12-31,010,World
76,40.6186498062142,18.326023740388333,4.700303295227059,76.53699631720134,2098-12-31,010,World
77,40.6186498062142,18.43880033554066,4.479265230429448,76.75803438199895,2099-12-31,010,World
78,40.6186498062142,18.550891339625487,4.259570899432248,76.97772871299615,2100-12-31,010,World
79,40.073573100797134,4.5260708074774625,31.202637326663186,48.94450887493108,2022-12-31,011,World
80,40.073573100797134,5.025910970251707,30.22296860959903,49.92417759199524,2023-12-31,011,World
81,40.073573100797134,5.480350828869739,29.332282853568213,50.81486334802605,2024-12-31,011,World
82,40.073573100797134,5.899890620519164,28.5099999718539,51.63714622974037,2025-12-31,011,World
83,40.073573100797134,6.291515990656527,27.7424283509525,52.40471785064177,2026-12-31,011,World
84,40.073573100797134,6.660152970261535,27.01991314755706,53.127233054037205,2027-12-31,011,World
85,40.073573100797134,7.00942948562009,26.33534375680864,53.81180244478563,2028-12-31,011,World
86,40.073573100797134,7.342109086664205,25.683303720371022,54.463842481223246,2029-12-31,011,World
87,40.073573100797134,7.66035442829337,25.05955431253021,55.08759188906406,2030-12-31,011,World
88,40.073573100797134,7.965895686843421,24.460704449981073,55.686441751613195,2031-12-31,011,World
89,40.073573100797134,8.260142748177381,23.88399080720976,56.26315539438451,2032-12-31,011,World
90,40.073573100797134,8.544262539673284,23.327126248582765,56.8200199530115,2033-12-31,011,World
91,40.073573100797134,8.81923389379491,22.788192297724166,57.3589539038701,2034-12-31,011,World
92,40.073573100797134,9.085887441524779,22.26556094782379,57.88158525377048,2035-12-31,011,World
93,40.073573100797134,9.34493524464747,21.757836583429093,58.38930961816517,2036-12-31,011,World
